@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

R_data_frame,2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1835,2421,269,268,1,0,99.628253,0.371747,0,0.995037,0.013309,0.063226,4.444451,16.335291,578.858862,18.820505,560.038357,2.151892,0.069965,2.081927,562.44152,2.090861,97.163844,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.99628,0.995796,0.999347,0.995563,0.993927,0.996283,77.455,0.005,74.03125,0,74031.25,0,681719,207196,24276,99.628253,22.750929,?,-1,4,77177,77455
R_data_frame,2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1836,2421,269,268,1,0,99.628253,0.371747,0,0.99504,0.00977,0.042379,3.260779,10.94251,579.847994,10.681811,569.166182,2.155569,0.039709,2.115859,569.166182,2.115859,98.157826,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996267,0.995429,1,1,0.995344,0.996283,71.104,0.003,67.5625,0.015625,67562.5,15.625,699337,207196,24276,100,22.67658,?,-1,4,70837,71104
R_data_frame,2,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1837,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.00977,0.053029,3.264399,13.709393,578.270355,1082.925172,-504.654817,2.149704,4.025744,-1.87604,566.935669,2.107568,98.039899,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.002271,0.997729,0.003717,0.996319,0.996283,0.996278,0.994548,0.996558,0.993037,0.997521,0.996283,84.01,0.004,80.484375,0,80484.375,0,698877,207196,24276,99.628253,22.304833,?,-1,4,83746,84010
R_data_frame,2,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1838,2421,269,269,0,0,100,0,0,1,0.007643,0.037033,2.553883,9.574081,578.270355,8.269045,570.001309,2.149704,0.03074,2.118964,570.001309,2.118964,98.570038,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,69.773,0.004,67.015625,0,67015.625,0,694287,207196,24276,100,21.933086,?,-1,4,69520,69772
R_data_frame,2,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.184,2421,269,267,2,0,99.256506,0.743494,0,0.990055,0.007093,0.038006,2.370043,9.825622,578.270355,7.948587,570.321767,2.149704,0.029549,2.120155,570.321767,2.120155,98.625455,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001735,0.998265,0.007435,0.99262,0.992565,0.992551,0.991193,0.999984,0.999887,0.989283,0.992565,89.476,0.005,86.6875,0.015625,86687.5,15.625,698270,207196,24276,100,21.635688,?,-1,4,89192,89476
R_data_frame,3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1841,2421,269,269,0,0,100,0,0,1,0.011955,0.044545,3.997147,11.523711,577.176814,12.786769,564.390045,2.145639,0.047534,2.098104,564.390045,2.098104,97.784601,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,87.46,0.006,84.015625,0,84015.625,0,823013,207196,24276,100,23.420074,?,-1,5,87189,87460
R_data_frame,3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1843,2421,269,268,1,0,99.628253,0.371747,0,0.995021,0.008625,0.041943,2.883514,10.850758,577.176814,9.613343,567.563471,2.145639,0.035737,2.109901,567.563471,2.109901,98.33442,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996266,0.995425,1,1,0.995261,0.996283,94.915,0.005,91.53125,0,91531.25,0,693905,207196,24276,100,22.156134,?,-1,4,94650,94915
R_data_frame,3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1844,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.007703,0.039117,2.575277,10.119453,577.176814,8.56614,568.610674,2.145639,0.031844,2.113794,568.610674,2.113794,98.515855,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000484,0.999516,0.003717,0.996399,0.996283,0.996298,0.995459,0.999984,0.999884,0.995344,0.996283,92.526,0.004,88.75,0.015625,88750,15.625,689314,207196,24276,100,21.784387,?,-1,4,92271,92526
R_data_frame,3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1846,2421,269,266,3,0,98.884758,1.115242,0,0.98511,0.009755,0.052158,3.257609,13.47579,578.858862,11.466375,567.392487,2.151892,0.042626,2.109266,567.392487,2.109266,98.019142,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.001578,0.998422,0.011152,0.98894,0.988848,0.98884,0.987315,0.999921,0.999445,0.981781,0.988848,78.643,0.003,75.46875,0,75468.75,0,704819,207196,24276,100,22.156134,?,-1,4,78421,78643
R_data_frame,3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1847,2421,269,269,0,0,100,0,0,1,0.010974,0.042746,3.66481,11.044056,578.858862,11.817824,567.041039,2.151892,0.043932,2.107959,567.041039,2.107959,97.958427,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,79.874,0.005,77.53125,0.015625,77531.25,15.625,825274,207196,24276,100,23.271375,?,-1,5,79598,79874
R_data_frame,3,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1848,2421,269,269,0,0,100,0,0,1,0.008372,0.041593,2.795783,10.746141,578.858862,9.257077,569.601785,2.151892,0.034413,2.117479,569.601785,2.117479,98.400806,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,81.244,0.005,77.75,0,77750,0,705993,207196,24276,100,22.081784,?,-1,4,80981,81244
R_data_frame,3,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.185,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.013799,0.05642,4.610902,14.58609,578.270355,15.819123,562.451231,2.149704,0.058807,2.090897,562.451231,2.090897,97.264407,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996267,0.995429,0.999984,0.999887,0.995344,0.996283,78.508,0.006,74.90625,0,74906.25,0,797105,207196,24276,100,23.717472,?,-1,5,78241,78508
R_data_frame,3,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1851,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.008848,0.042379,2.956343,10.956163,578.270355,9.968686,568.301669,2.149704,0.037058,2.112646,568.301669,2.112646,98.27612,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996267,0.995429,0.999992,0.999887,0.995344,0.996283,84.447,0.004,81.203125,0.015625,81203.125,15.625,686280,207196,24276,100,22.230483,?,-1,4,84166,84447
R_data_frame,3,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1853,2421,269,266,3,0,98.884758,1.115242,0,0.98509,0.013145,0.071087,4.392281,18.377999,578.270355,1089.185608,-510.915253,2.149704,4.049017,-1.899313,560.155059,2.082361,96.867331,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.001614,0.998386,0.011152,0.989752,0.988848,0.988809,0.987568,0.99733,0.992583,0.981713,0.988848,80.578,0.004,76.953125,0.015625,76953.125,15.625,676306,207196,24276,99.628253,22.527881,?,-1,4,80355,80578
R_data_frame,3,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1854,2421,269,265,4,0,98.513011,1.486989,0,0.980097,0.01484,0.07704,4.9589,19.91786,578.165946,1093.013826,-514.847881,2.149316,4.063248,-1.913933,558.579981,2.076506,96.612397,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.98513,0.004472,0.995528,0.01487,0.985399,0.98513,0.985115,0.981583,0.99609,0.990842,0.980455,0.98513,74.129,0.006,71.390625,0.015625,71390.625,15.625,664033,207196,24276,99.256506,22.973978,?,-1,4,73867,74129
R_data_frame,4,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1855,2421,269,269,0,0,100,0,0,1,0.009249,0.037149,3.090496,9.604138,578.270355,9.800881,568.469474,2.149704,0.036435,2.113269,568.469474,2.113269,98.305139,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,88.225,0.004,84.921875,0,84921.875,0,699660,207196,24276,100,22.67658,?,-1,4,87965,88225
R_data_frame,4,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1857,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.010513,0.049999,3.512831,12.926194,578.270355,11.923275,566.34708,2.149704,0.044324,2.105379,566.34708,2.105379,97.938114,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996267,0.995429,1,1,0.995344,0.996283,89.125,0.002,85.65625,0,85656.25,0,684509,207196,24276,100,22.60223,?,-1,4,88861,89125
R_data_frame,4,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1858,2421,269,269,0,0,100,0,0,1,0.008833,0.042353,2.951374,10.949358,578.270355,9.725156,568.545199,2.149704,0.036153,2.113551,568.545199,2.113551,98.318234,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,87.46,0.004,83.921875,0,83921.875,0,704701,207196,24276,100,22.379182,?,-1,4,87226,87460
R_data_frame,4,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.19,2421,269,264,5,0,98.141264,1.858736,0,0.975244,0.01548,0.075308,5.169468,19.456856,578.858862,20.532188,558.326675,2.151892,0.076328,2.075564,558.798154,2.077317,96.534439,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.981413,0.005568,0.994432,0.018587,0.982345,0.981413,0.981472,0.974404,0.999761,0.998793,0.984172,0.981413,85.42,0.006,82.234375,0,82234.375,0,795872,207196,24276,100,22.899628,?,-1,5,85144,85419
R_data_frame,4,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1901,2421,269,266,3,0,98.884758,1.115242,0,0.98511,0.012967,0.059281,4.330236,15.316074,578.858862,15.095945,563.762918,2.151892,0.056119,2.095773,563.762918,2.095773,97.39212,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.002297,0.997703,0.011152,0.988834,0.988848,0.988786,0.986543,0.999919,0.999505,0.984636,0.988848,81.076,0.004,77.671875,0,77671.875,0,677647,207196,24276,100,22.899628,?,-1,4,80816,81076
R_data_frame,4,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1902,2421,269,269,0,0,100,0,0,1,0.011569,0.046022,3.863445,11.890606,578.858862,12.685932,566.17293,2.151892,0.04716,2.104732,566.17293,2.104732,97.808459,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,80.791,0.005,77.015625,0,77015.625,0,826537,207196,24276,100,23.345725,?,-1,5,80511,80791
R_data_frame,4,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1904,2421,269,267,2,0,99.256506,0.743494,0,0.990035,0.011643,0.062065,3.892744,16.056139,577.176814,16.393466,560.783348,2.145639,0.060942,2.084696,562.054662,2.089423,97.379979,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.003528,0.996472,0.007435,0.992601,0.992565,0.992544,0.989937,0.999798,0.999178,0.992805,0.992565,80.798,0.005,76.90625,0,76906.25,0,810318,207196,24276,100,22.527881,?,-1,5,80546,80798
R_data_frame,4,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1905,2421,269,269,0,0,100,0,0,1,0.007628,0.035327,2.550419,9.139195,577.176814,8.171868,569.004947,2.145639,0.030379,2.11526,569.004947,2.11526,98.584166,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,66.999,0.003,63.9375,0,63937.5,0,698632,207196,24276,100,21.858736,?,-1,4,66778,66999
R_data_frame,4,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1906,2421,269,269,0,0,100,0,0,1,0.008491,0.034002,2.83877,8.79629,577.176814,8.930375,568.246439,2.145639,0.033198,2.11244,568.246439,2.11244,98.452749,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,80.117,0.005,77.421875,0,77421.875,0,699964,207196,24276,100,22.453532,?,-1,4,79848,80117
R_data_frame,4,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1908,2421,269,267,2,0,99.256506,0.743494,0,0.990059,0.010825,0.061579,3.617314,15.920572,578.165946,17.36908,560.796866,2.149316,0.064569,2.084747,564.18976,2.09736,97.582669,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.992565,0.001076,0.998924,0.007435,0.992978,0.992565,0.992547,0.99167,0.999254,0.994884,0.987619,0.992565,85.56,0.005,81.453125,0,81453.125,0,680975,207196,24276,99.628253,22.379182,?,-1,4,85263,85560
R_data_frame,5,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1909,2421,269,269,0,0,100,0,0,1,0.007331,0.035558,2.448173,9.187008,578.858862,7.939632,570.91923,2.151892,0.029515,2.122376,570.91923,2.122376,98.628399,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,97.498,0.004,93.625,0,93625,0,691644,207196,24276,100,21.858736,?,-1,4,97220,97498
R_data_frame,5,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1911,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.009011,0.049303,3.009316,12.73817,578.858862,12.362846,566.496017,2.151892,0.045959,2.105933,567.622105,2.110119,98.058809,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996267,0.995417,0.999692,0.998362,0.995366,0.996283,93.643,0.003,89.78125,0,89781.25,0,674917,207196,24276,99.628253,22.081784,?,-1,4,93383,93643
R_data_frame,5,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1912,2421,269,265,4,0,98.513011,1.486989,0,0.980132,0.012877,0.073559,4.300608,19.0058,578.754453,1091.075528,-512.321075,2.151504,4.056043,-1.904539,562.529754,2.091189,97.196618,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.98513,0.006265,0.993735,0.01487,0.985254,0.98513,0.985113,0.979418,0.996356,0.992235,0.986423,0.98513,87.924,0.002,84.40625,0,84406.25,0,674604,207196,24276,99.256506,22.453532,?,-1,4,87697,87924
R_data_frame,5,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1913,2421,269,269,0,0,100,0,0,1,0.010662,0.039429,3.56462,10.200263,577.176814,11.269061,565.907753,2.145639,0.041892,2.103746,565.907753,2.103746,98.047555,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,79.379,0.005,76.453125,0,76453.125,0,826420,207196,24276,100,22.825279,?,-1,5,79097,79379
